resolution,resolution_minutes,target,horizon_minutes,corrector,alpha,n_windows,minimum_window_n,mean_gain_pct,median_gain_pct,worst_window_gain_pct,best_window_gain_pct,gain_std_pct,gain_q25_pct,gain_q75_pct,positive_windows,positive_window_fraction,gain_iqr_pct,worst_loss_magnitude_pct,robust_score,passes_window_count,passes_sample_count,passes_positive_fraction,passes_median_gain,passes_worst_window,eligible
4min,4,relative_humidity,120,XGBOOST,0.25,4,75,2.843064790419039,2.751065345709792,-0.5166303995935906,6.386758869850163,2.84708975956951,0.38239946563920035,5.21173067048963,3,0.75,4.82933120485043,0.5166303995935906,0.20724214338617947,True,True,True,True,True,True
4min,4,relative_humidity,120,XGBOOST,0.5,4,75,3.4988509396568386,3.008506901801653,-2.0558098194663628,10.034199774490412,5.0483472427460425,-1.0586653685254874,7.56602320998398,2,0.5,8.624688578509467,2.0558098194663628,-1.8177898423196712,True,True,False,True,False,False
4min,4,relative_humidity,120,XGBOOST,0.75,4,75,1.8715517232206738,0.726110268797608,-4.572395942025454,10.606382297312933,6.477070332172023,-4.248326436807215,6.845988428825497,2,0.5,11.094314865632711,4.572395942025454,-5.964146149525111,True,True,False,True,False,False
4min,4,relative_humidity,120,XGBOOST,1.0,4,75,-1.9622847272411423,-3.2613475388712234,-9.372325151495874,8.04588132027375,7.129525717634359,-8.341643817946975,3.1180115518346097,2,0.5,11.459655369781585,9.372325151495874,-11.334256511635983,True,True,False,False,False,False
4min,4,relative_humidity,240,XGBOOST,0.25,4,75,1.3276137073834349,1.7739064463601408,-2.6602587936895894,4.422900730503048,2.5515124639865325,0.4541764309407599,2.647343722802816,3,0.75,2.193167291862056,2.6602587936895894,0.012258102006715399,True,True,True,True,False,False
4min,4,relative_humidity,240,XGBOOST,0.5,4,75,0.008034205475031309,2.8229767600428635,-13.299347097608152,7.68553039942255,7.95703173335935,-1.8304357195566563,4.6614466850745515,3,0.75,6.491882404631208,13.299347097608152,-3.7478012166747785,True,True,True,True,False,False
4min,4,relative_humidity,240,XGBOOST,0.75,4,75,-3.513524385073801,3.1281359878505643,-29.97245843435795,9.662088918361617,15.55065606842621,-6.378970054366037,5.9935816571428,3,0.75,12.372551711508837,29.97245843435795,-10.551254476493341,True,True,True,True,False,False
4min,4,relative_humidity,240,XGBOOST,1.0,4,75,-8.761303901548562,2.6885280608611466,-50.68982192493018,10.267550197013641,24.479051822406298,-12.682496191166914,6.609720350479499,2,0.5,19.29221654164641,50.68982192493018,-19.630035691194603,True,True,False,True,False,False
4min,4,relative_humidity,480,XGBOOST,0.25,4,75,4.70160900218644,3.773110218941709,1.482614118378991,9.777601452483351,3.089194628797081,2.9001833373283166,5.5745358837998324,4,1.0,2.674352546471516,0.0,2.4359339457059512,True,True,True,True,True,True
4min,4,relative_humidity,480,XGBOOST,0.5,4,75,4.332553702383942,4.552243205330127,0.13890345797100084,8.086824940904515,3.1731867957617816,1.9028640913403982,6.981932816373671,4,1.0,5.079068725033273,0.0,2.0127088428134905,True,True,True,True,True,True
4min,4,relative_humidity,480,XGBOOST,0.75,4,75,-0.015246796622991332,6.359255744353344,-24.484827222953182,11.705328547754528,14.489970468379665,-3.8637701034546157,10.20777905118497,3,0.75,14.071549154639586,24.484827222953182,-6.797725638704744,True,True,True,True,False,False
4min,4,relative_humidity,480,XGBOOST,1.0,4,75,-6.634400523629842,7.8370120929882425,-57.20299621229596,14.991369931800111,29.53759293579027,-12.026784928665238,13.22939649802364,3,0.75,25.256181426688876,57.20299621229596,-19.091827673430185,True,True,True,True,False,False
4min,4,relative_humidity,60,RANDOM_FOREST,0.25,4,75,2.2228206143022686,1.7648327085553879,-1.1757301033778103,6.537347143476109,2.9928697703600387,-0.18478541145720995,4.172438734314866,3,0.75,4.357224145772077,1.1757301033778103,-0.7077118901751029,True,True,True,True,False,False
4min,4,relative_humidity,60,RANDOM_FOREST,0.5,4,75,2.4467444924188584,2.3048584577822413,-3.1443759181130564,8.321636972224006,4.559168408346105,-1.2651024895971947,6.016705439798294,2,0.5,7.281807929395488,3.1443759181130564,-2.122139486443767,True,True,False,True,False,False
4min,4,relative_humidity,60,RANDOM_FOREST,0.75,4,75,0.5985640989514505,1.3765930426199815,-5.861710569763569,5.502780880329408,4.860384415167992,-3.213865015365261,5.1890221569366926,2,0.5,8.402887172301954,5.861710569763569,-4.2902781859718875,True,True,False,True,False,False
4min,4,relative_humidity,60,RANDOM_FOREST,1.0,4,75,-3.181535496626374,-3.794362618517634,-9.27189394171616,4.134477192245932,4.841504734571256,-5.98413893476569,-0.9917591803783168,1,0.25,4.992379754387374,9.27189394171616,-8.60852598114036,True,True,False,False,False,False
4min,4,relative_humidity,120,RANDOM_FOREST,0.25,4,75,1.4895309466333124,1.1274147996651327,-1.189695750637737,4.892989937840722,2.2570777791145495,-0.0688615859618909,2.685807332260336,3,0.75,2.7546689182222273,1.189695750637737,-0.5473435971054152,True,True,True,True,False,False
4min,4,relative_humidity,120,RANDOM_FOREST,0.5,4,75,0.44064137784188356,0.4777181402212397,-3.35071452651525,4.157843757440305,2.812715139761535,-1.4645405542195968,2.38290007228272,2,0.5,3.847440626502317,3.35071452651525,-2.283680804658731,True,True,False,False,False,False
4min,4,relative_humidity,120,RANDOM_FOREST,0.75,4,75,-3.087042846599884,-2.728893779364901,-6.42390239557963,-0.4664814320901046,2.1846337533334257,-4.136376531650842,-1.6795600943139437,0,0.0,2.456816437336898,6.42390239557963,-5.563277596928257,True,True,False,False,False,False
4min,4,relative_humidity,120,RANDOM_FOREST,1.0,4,75,-8.788377779647455,-8.771632619301155,-12.922834606779062,-4.6874112732084505,3.114014872793884,-10.980506442214372,-6.579503956734239,0,0.0,4.401002485480133,12.922834606779062,-14.202842513735987,True,True,False,False,False,False
4min,4,relative_humidity,240,RANDOM_FOREST,0.25,4,75,1.1785419153930388,1.1908255593870676,0.4852836143975855,1.847232928400434,0.6195615804312773,0.601133014060337,1.768234460719769,4,1.0,1.167101446659432,0.0,0.6072748360573516,True,True,True,True,True,True
4min,4,relative_humidity,240,RANDOM_FOREST,0.5,4,75,0.5620342302646983,1.8269549429183671,-4.756679429176904,3.350906464398963,3.212584095075542,-0.5719876614774873,2.9609768346605527,3,0.75,3.5329644961380398,4.756679429176904,-1.1286971624448787,True,True,True,True,False,False
4min,4,relative_humidity,240,RANDOM_FOREST,0.75,4,75,-1.6644963506920083,1.896103344670927,-14.944983897346836,4.4947918052369475,7.79910746009057,-3.3260277423131566,3.557634736292075,3,0.75,6.883662478605231,14.944983897346836,-5.2819738689683975,True,True,True,True,False,False
4min,4,relative_humidity,240,RANDOM_FOREST,1.0,4,75,-5.213649710952196,1.3958454754612977,-28.912144857297598,5.26585506256622,13.818496165991327,-7.366270703859069,3.5484664683681713,2,0.5,10.914737172227241,28.912144857297598,-11.289559324976722,True,True,False,True,False,False
4min,4,relative_humidity,480,RANDOM_FOREST,0.25,4,75,2.563363493961856,2.401281336955275,-2.381942565994546,7.832833867931421,3.697337262751938,0.3829848532367728,4.581659977680358,3,0.75,4.198675124443586,2.381942565994546,-0.2935418667651546,True,True,True,True,False,False
4min,4,relative_humidity,480,RANDOM_FOREST,0.5,4,75,1.298265466015534,2.1973110113381757,-5.656058864739178,6.454498706124963,4.375127772843094,0.21688066876842482,3.278695808585285,3,0.75,3.06181513981686,5.656058864739178,-0.7476112747550487,True,True,True,True,False,False
4min,4,relative_humidity,480,RANDOM_FOREST,0.75,4,75,-3.3029048609232845,-3.572237006747633,-14.884159131013526,8.817013700815654,9.451294466873117,-11.027933670640605,4.152791802969688,2,0.5,15.180725473610293,14.884159131013526,-14.88363952630616,True,True,False,False,False,False
4min,4,relative_humidity,480,RANDOM_FOREST,1.0,4,75,-10.189065993119645,-5.9925301476198625,-39.309608472809295,10.538404795570441,19.10149476570548,-20.743230863020525,4.561634722281018,2,0.5,25.304865585301542,39.309608472809295,-28.47236505847296,True,True,False,False,False,False
12min,12,temperature,60,HIST_GRADIENT_BOOSTING,0.25,4,33,-0.6699778522080595,-0.42668481211208664,-2.750345940709597,0.9238041561015327,1.322527330049108,-1.060257023618799,-0.036405640701347164,1,0.25,1.0238513829174518,2.750345940709597,-1.626196988748212,True,True,False,False,False,False
12min,12,temperature,60,HIST_GRADIENT_BOOSTING,0.5,4,33,-2.687217861055577,-2.350669256017654,-7.021686294015104,0.9741533618281054,2.848274654924305,-3.6116293628265757,-1.4262577542466552,1,0.25,2.1853716085799206,7.021686294015104,-5.1987766338113905,True,True,False,False,False,False
12min,12,temperature,60,HIST_GRADIENT_BOOSTING,0.75,4,33,-5.967286774432022,-5.688873758964659,-12.641125876995947,0.14972629719717506,4.548155386336403,-7.847828065985799,-3.808332467410882,1,0.25,4.039495598574916,12.641125876995947,-10.868903027501105,True,True,False,False,False,False
12min,12,temperature,60,HIST_GRADIENT_BOOSTING,1.0,4,33,-10.391927490552874,-10.310517941177823,-19.4185048298776,-1.5281692499782455,6.38266980353,-13.489907052982183,-7.212538378748514,0,0.0,6.277368674233669,19.4185048298776,-18.303828485764058,True,True,False,False,False,False
12min,12,temperature,120,HIST_GRADIENT_BOOSTING,0.25,4,33,-0.8751645404164952,-1.6976826860591163,-2.390667410959918,2.28537462141217,1.8543974092585769,-2.0518095736240256,-0.5210376528515861,1,0.25,1.5307719207724395,2.390667410959918,-3.0607354991853155,True,True,False,False,False,False
12min,12,temperature,120,HIST_GRADIENT_BOOSTING,0.5,4,33,-2.7443940774156306,-4.703379671704139,-5.421004593643395,3.850187627389153,3.8461525961441714,-5.369869860367443,-2.077903888752327,1,0.25,3.2919659716151157,5.421004593643395,-7.704613805922547,True,True,False,False,False,False
12min,12,temperature,120,HIST_GRADIENT_BOOSTING,0.75,4,33,-5.547753658684328,-8.27479586351587,-10.30037603265015,4.658953124944581,5.963981687372613,-9.204960517812943,-4.617589004387256,1,0.25,4.587371513425687,10.30037603265015,-13.14357562839125,True,True,False,False,False,False
12min,12,temperature,120,HIST_GRADIENT_BOOSTING,1.0,4,33,-9.208171046882867,-12.56185555774636,-16.401395132467243,4.692422060428492,8.178931158953691,-13.70259664508057,-8.067429959548658,1,0.25,5.635166685531912,16.401395132467243,-19.479787683629127,True,True,False,False,False,False
12min,12,temperature,240,HIST_GRADIENT_BOOSTING,0.25,4,33,-1.7875670620252082,-0.8515768173580726,-9.62051800076419,4.173403387379501,5.303472026719446,-5.018664624496164,2.3795207451128833,2,0.5,7.398185369609047,9.62051800076419,-6.955799002353643,True,True,False,False,False,False
12min,12,temperature,240,HIST_GRADIENT_BOOSTING,0.5,4,33,-6.22404140044862,-4.921064464579326,-21.55222156701178,6.498184894375956,11.384217325109084,-14.844543545069449,3.699437680041504,2,0.5,18.543981225110954,21.55222156701178,-19.581110468887747,True,True,False,False,False,False
12min,12,temperature,240,HIST_GRADIENT_BOOSTING,0.75,4,33,-12.893042779209598,-11.611752866614989,-35.18451761707091,6.835852233462498,18.113424493086097,-28.411734195964996,3.906938550140411,2,0.5,32.318672746105406,35.18451761707091,-36.56721864393542,True,True,False,False,False,False
12min,12,temperature,240,HIST_GRADIENT_BOOSTING,1.0,4,33,-21.372182324328904,-20.29963875161028,-50.054628962949884,5.1651771688548305,25.238712716207782,-44.665435906393824,2.9936148304546366,2,0.5,47.659050736848464,50.054628962949884,-56.64282136077199,True,True,False,False,False,False
12min,12,temperature,480,HIST_GRADIENT_BOOSTING,0.25,4,33,0.0720548629139115,3.8759075622974164,-12.57481290709016,5.111217234150973,7.3496011742198535,-0.9466104438380847,4.894572869049412,3,0.75,5.841183312887496,12.57481290709016,-2.188387320918872,True,True,True,True,False,False
12min,12,temperature,480,HIST_GRADIENT_BOOSTING,0.5,4,33,-3.549533323580892,1.849786755854064,-26.685137854710234,8.787431048678537,13.791002105486372,-7.3382294944149,5.638482926688071,2,0.5,12.97671242110297,26.685137854710234,-11.30985391837498,True,True,False,True,False,False
12min,12,temperature,480,HIST_GRADIENT_BOOSTING,0.75,4,33,-10.423661397070102,-5.336012859818823,-41.87355975163841,10.850939882995647,20.63674405661463,-22.1561198575656,6.396445600676675,2,0.5,28.552565458242274,41.87355975163841,-30.08068552684956,True,True,False,False,False,False
12min,12,temperature,480,HIST_GRADIENT_BOOSTING,1.0,4,33,-19.785796935634295,-16.251654386958386,-57.82913834609469,11.189259377474272,28.4721186812614,-41.748015230895014,5.710563908302332,2,0.5,47.45857913919735,57.82913834609469,-54.438228543080726,True,True,False,False,False,False
12min,12,temperature,60,EXTRA_TREES,0.25,4,33,-0.4902279175219426,-0.677218150229042,-1.656798620794712,1.0503232511650253,1.176754423863204,-1.6206383398288455,0.45319227207786106,2,0.5,2.0738306119067067,1.656798620794712,-2.1283331113810733,True,True,False,False,False,False
12min,12,temperature,60,EXTRA_TREES,0.5,4,33,-1.5008295368935116,-1.757630715021208,-3.878510702122079,1.390453984590449,2.3450551645803652,-3.7739443511738298,0.5154840992591103,2,0.5,4.28942845043294,3.878510702122079,-4.871972615768198,True,True,False,False,False,False
12min,12,temperature,60,EXTRA_TREES,0.75,4,33,-3.016772290126429,-3.156277831755635,-6.767604511401843,1.013071014407396,3.5050954998105124,-6.358289203407356,0.1852390815252916,1,0.25,6.5435282849326475,6.767604511401843,-8.119943102072419,True,True,False,False,False,False
12min,12,temperature,60,EXTRA_TREES,1.0,4,33,-5.016356667706919,-4.882263387772828,-10.227191247107964,-0.07370864817405992,4.658932446268269,-9.365104137926124,-0.5335159175536233,0,0.0,8.8315882203725,10.227191247107964,-11.85485530973607,True,True,False,False,False,False
12min,12,temperature,120,EXTRA_TREES,0.25,4,33,-1.273781964557933,-1.5359277764716253,-1.9785572935473128,-0.0447150117411682,0.7869275911242084,-1.95228051992156,-0.8574292211079981,0,0.0,1.094851298813562,1.9785572935473128,-2.5779927492652344,True,True,False,False,False,False
12min,12,temperature,120,EXTRA_TREES,0.5,4,33,-2.855891138123261,-3.368020094794425,-4.476921564224373,-0.21060279867981996,1.7018906312862347,-4.280731554446284,-1.943179678471402,0,0.0,2.337551875974882,4.476921564224373,-5.656026423837959,True,True,False,False,False,False
12min,12,temperature,120,EXTRA_TREES,0.75,4,33,-4.7290525391439076,-5.430310148779416,-7.558526546287141,-0.49706331272965765,2.742876146078011,-6.910201917876475,-3.2491607700468474,0,0.0,3.6610411478296276,7.558526546287141,-9.150462359266015,True,True,False,False,False,False
12min,12,temperature,120,EXTRA_TREES,1.0,4,33,-6.874550340576178,-7.726192659704918,-11.142746389863147,-0.90306965303173,3.902535486275811,-9.834476473721526,-4.766266526559571,0,0.0,5.0682099471619555,11.142746389863147,-13.045984230751683,True,True,False,False,False,False
12min,12,temperature,240,EXTRA_TREES,0.25,4,33,-3.3571832129444346,-3.6885339363052965,-7.6885123218518565,1.63684734268471,4.21936810990171,-7.459061897920724,0.41334474867099275,2,0.5,7.872406646591717,7.6885123218518565,-9.54686534006412,True,True,False,False,False,False
12min,12,temperature,240,EXTRA_TREES,0.5,4,33,-8.558867977527445,-8.767735655191187,-19.19794887932993,2.49794827960252,9.606150831008286,-17.50472230584909,0.17811867313045737,1,0.25,17.682840978979545,19.19794887932993,-22.40864336451344,True,True,False,False,False,False
12min,12,temperature,240,EXTRA_TREES,0.75,4,33,-15.240036511173596,-14.9894285260345,-33.54402267730707,2.5627336846816897,15.815203731575833,-29.52669246907659,-0.7027725681315067,1,0.25,28.823919900945082,33.54402267730707,-37.78739414583381,True,True,False,False,False,False
12min,12,temperature,240,EXTRA_TREES,1.0,4,33,-23.09175276192888,-22.141030168915385,-49.91457772173772,1.8296270118529605,22.54269266103503,-43.01853214697522,-2.214250783869053,1,0.25,40.80428136310616,49.91457772173772,-55.0218152809029,True,True,False,False,False,False
12min,12,temperature,480,EXTRA_TREES,0.25,4,33,-4.923887126807528,-1.2418931159906663,-20.449888208741644,3.2381259334928667,9.653572559557295,-9.31205619902953,3.146275956231338,2,0.5,12.45833215526087,20.449888208741644,-12.583531245806512,True,True,False,False,False,False
12min,12,temperature,480,EXTRA_TREES,0.5,4,33,-13.002600051934184,-7.1218568862919085,-42.927550601817806,5.160864166664883,19.877171256192717,-25.039268711580554,4.91481177335446,2,0.5,29.954080484935012,42.927550601817806,-32.830784779213865,True,True,False,False,False,False
12min,12,temperature,480,EXTRA_TREES,0.75,4,33,-23.49792942150772,-16.721539350783587,-66.61430747270919,6.065668488245474,30.58904112017022,-45.261986511856435,5.042517739565126,2,0.5,50.30450425142156,66.61430747270919,-58.527368344671665,True,True,False,False,False,False
12min,12,temperature,480,EXTRA_TREES,1.0,4,33,-35.80992766977796,-28.987961080907397,-91.06099489488741,5.797206377590353,41.54626886386582,-68.38554900405919,3.587660253373827,2,0.5,71.97320925743301,91.06099489488741,-87.73981443334576,True,True,False,False,False,False
12min,12,temperature,60,XGBOOST,0.25,4,33,1.4826842783391723,1.839275325108825,-3.287900427737646,5.540086890876685,3.1432928405190306,0.4439228943812892,2.878036709066708,3,0.75,2.4341138146854187,3.287900427737646,-0.1997566891682958,True,True,True,True,False,False
12min,12,temperature,60,XGBOOST,0.5,4,33,2.188222088664869,3.14114049990953,-7.322472019180536,9.793079374020952,6.1314871756587195,0.2459813381927516,5.083381250381647,3,0.75,4.8373999121888955,7.322472019180536,-1.1081774609800519,True,True,True,True,False,False
12min,12,temperature,60,XGBOOST,0.75,4,33,2.0790826744489888,3.884228170850752,-12.023068502039512,12.570942858133964,8.893013491470454,-0.5889173567598713,6.552228202059612,3,0.75,7.141145558819483,12.023068502039512,-2.6921117340688676,True,True,True,True,False,False
12min,12,temperature,60,XGBOOST,1.0,4,33,1.133419841085181,4.056135951624834,-17.309654349864925,13.731061810955982,11.379772914663029,-2.047368207086654,7.23692399979667,3,0.75,9.284292206883325,17.309654349864925,-4.9134237392830595,True,True,True,True,False,False
12min,12,temperature,120,XGBOOST,0.25,4,33,-0.38451222140893204,-0.9400111806058571,-2.8471831178146108,3.189156593390597,2.26021068679268,-1.9421240136073443,0.6176006115925554,1,0.25,2.5597246251999,2.8471831178146108,-2.9316692726594598,True,True,False,False,False,False
12min,12,temperature,120,XGBOOST,0.5,4,33,-1.2506384396678516,-2.370037296201194,-6.151195739902997,5.888716573633979,4.525064040109033,-4.429381008222662,0.8087052723536159,1,0.25,5.238086280576278,6.151195739902997,-6.526879371465082,True,True,False,False,False,False
12min,12,temperature,120,XGBOOST,0.75,4,33,-2.587984873814807,-4.268325983708231,-9.870832549979923,8.055545022137158,6.762602140860514,-7.424614315508465,0.568303457985426,1,0.25,7.9929177734938905,9.870832549979923,-10.732493007950158,True,True,False,False,False,False
12min,12,temperature,120,XGBOOST,1.0,4,33,-4.382827514922825,-6.608604713272004,-13.965405013595573,9.65130438044828,8.94217444491778,-10.887272303810581,-0.10415992438424748,1,0.25,10.783112379426335,13.965405013595573,-15.491512156384065,True,True,False,False,False,False
12min,12,temperature,240,XGBOOST,0.25,4,33,-7.100869582080787,-5.027120881197533,-19.84336714496997,1.4941305790418917,8.435725340104696,-12.076876410859859,-0.051114052418459344,1,0.25,12.0257623584414,19.84336714496997,-16.000843846660725,True,True,False,False,False,False
