resolution,resolution_minutes,target,horizon_minutes,corrector,alpha,window_id,n,base_rmse,hybrid_rmse,gain_pct
20min,20,relative_humidity,240,RANDOM_FOREST,0.25,1,60,2.3204735583011487,2.424525208733804,-4.4840696443373
20min,20,relative_humidity,240,RANDOM_FOREST,0.25,2,60,4.1347001586142875,4.022118679306349,2.7228450670935596
20min,20,relative_humidity,240,RANDOM_FOREST,0.25,3,60,3.984980643107655,3.7625118941610936,5.582680792473583
20min,20,relative_humidity,240,RANDOM_FOREST,0.25,4,59,5.342562205740349,5.655651992586808,-5.860292773195183
20min,20,relative_humidity,240,RANDOM_FOREST,0.5,1,60,2.3204735583011487,2.6155361925818195,-12.715621482741234
20min,20,relative_humidity,240,RANDOM_FOREST,0.5,2,60,4.1347001586142875,3.940699143577825,4.69202137021419
20min,20,relative_humidity,240,RANDOM_FOREST,0.5,3,60,3.984980643107655,3.5708952682545716,10.391151474456402
20min,20,relative_humidity,240,RANDOM_FOREST,0.5,4,59,5.342562205740349,5.997308344857449,-12.255283399669235
20min,20,relative_humidity,240,RANDOM_FOREST,0.75,1,60,2.3204735583011487,2.8762334389847233,-23.950278541008423
20min,20,relative_humidity,240,RANDOM_FOREST,0.75,2,60,4.1347001586142875,3.8923975401999873,5.860222243914926
20min,20,relative_humidity,240,RANDOM_FOREST,0.75,3,60,3.984980643107655,3.4153275853657545,14.295001877290451
20min,20,relative_humidity,240,RANDOM_FOREST,0.75,4,59,5.342562205740349,6.362931296842848,-19.098871511615844
20min,20,relative_humidity,240,RANDOM_FOREST,1.0,1,60,2.3204735583011487,3.1895752303827494,-37.45363393487157
20min,20,relative_humidity,240,RANDOM_FOREST,1.0,2,60,4.1347001586142875,3.878451402648321,6.197517259675882
20min,20,relative_humidity,240,RANDOM_FOREST,1.0,3,60,3.984980643107655,3.3009096093737327,17.16623228564681
20min,20,relative_humidity,240,RANDOM_FOREST,1.0,4,59,5.342562205740349,6.7486266289066075,-26.318166621541693
20min,20,relative_humidity,480,RANDOM_FOREST,0.25,1,60,2.2711707576820714,2.02492924755347,10.842051805030836
20min,20,relative_humidity,480,RANDOM_FOREST,0.25,2,60,4.7960019672531455,4.49248990615138,6.328439045149076
20min,20,relative_humidity,480,RANDOM_FOREST,0.25,3,60,6.184199631419958,5.80189708170265,6.181924460765291
20min,20,relative_humidity,480,RANDOM_FOREST,0.25,4,59,5.0046710022847005,5.300202591711473,-5.905115227191928
20min,20,relative_humidity,480,RANDOM_FOREST,0.5,1,60,2.2711707576820714,2.0630015772495796,9.165721235551075
20min,20,relative_humidity,480,RANDOM_FOREST,0.5,2,60,4.7960019672531455,4.2324703924850215,11.750028015332115
20min,20,relative_humidity,480,RANDOM_FOREST,0.5,3,60,6.184199631419958,5.471475167813603,11.524926523801525
20min,20,relative_humidity,480,RANDOM_FOREST,0.5,4,59,5.0046710022847005,5.614419895433676,-12.18359594208325
20min,20,relative_humidity,480,RANDOM_FOREST,0.75,1,60,2.2711707576820714,2.371735179348767,-4.427867051675606
20min,20,relative_humidity,480,RANDOM_FOREST,0.75,2,60,4.7960019672531455,4.02438256991888,16.088804854602706
20min,20,relative_humidity,480,RANDOM_FOREST,0.75,3,60,6.184199631419958,5.202827825062848,15.86901886819873
20min,20,relative_humidity,480,RANDOM_FOREST,0.75,4,59,5.0046710022847005,5.944360486063983,-18.77624889528806
20min,20,relative_humidity,480,RANDOM_FOREST,1.0,1,60,2.2711707576820714,2.8649249933072056,-26.143090897802523
20min,20,relative_humidity,480,RANDOM_FOREST,1.0,2,60,4.7960019672531455,3.876598237409412,19.170211691349895
20min,20,relative_humidity,480,RANDOM_FOREST,1.0,3,60,6.184199631419958,5.005910540791922,19.053218861847892
20min,20,relative_humidity,480,RANDOM_FOREST,1.0,4,59,5.0046710022847005,6.287549601497947,-25.63362504003949
30min,30,temperature,60,HIST_GRADIENT_BOOSTING,0.25,1,36,0.5003911196736892,0.5167511036812525,-3.269439317434703
30min,30,temperature,60,HIST_GRADIENT_BOOSTING,0.25,2,36,0.6286854776207361,0.5990712898181018,4.710493379727718
30min,30,temperature,60,HIST_GRADIENT_BOOSTING,0.25,3,35,0.7723972847227658,0.7658797491196316,0.8438061256874423
30min,30,temperature,60,HIST_GRADIENT_BOOSTING,0.25,4,35,0.7440820910922467,0.7511824492326202,-0.9542439235368342
30min,30,temperature,60,HIST_GRADIENT_BOOSTING,0.5,1,36,0.5003911196736892,0.5389498424343491,-7.70571683722214
30min,30,temperature,60,HIST_GRADIENT_BOOSTING,0.5,2,36,0.6286854776207361,0.5737551647658887,8.737328093330785
30min,30,temperature,60,HIST_GRADIENT_BOOSTING,0.5,3,35,0.7723972847227658,0.7622224295002148,1.3173085177536643
30min,30,temperature,60,HIST_GRADIENT_BOOSTING,0.5,4,35,0.7440820910922467,0.7663908475050808,-2.9981579559436593
30min,30,temperature,60,HIST_GRADIENT_BOOSTING,0.75,1,36,0.5003911196736892,0.5663011223377007,-13.171697113048717
30min,30,temperature,60,HIST_GRADIENT_BOOSTING,0.75,2,36,0.6286854776207361,0.553327358988183,11.986616728884274
30min,30,temperature,60,HIST_GRADIENT_BOOSTING,0.75,3,35,0.7723972847227658,0.7614665397849593,1.4151713313867857
30min,30,temperature,60,HIST_GRADIENT_BOOSTING,0.75,4,35,0.7440820910922467,0.7892387063477838,-6.068767921729072
30min,30,temperature,60,HIST_GRADIENT_BOOSTING,1.0,1,36,0.5003911196736892,0.5980984773919612,-19.52619738375615
30min,30,temperature,60,HIST_GRADIENT_BOOSTING,1.0,2,36,0.6286854776207361,0.5383446308938532,14.3698001532942
30min,30,temperature,60,HIST_GRADIENT_BOOSTING,1.0,3,35,0.7723972847227658,0.7636206961889908,1.1362790506086784
30min,30,temperature,60,HIST_GRADIENT_BOOSTING,1.0,4,35,0.7440820910922467,0.8190869828101423,-10.080190427348555
30min,30,temperature,120,HIST_GRADIENT_BOOSTING,0.25,1,36,0.7613012500491594,0.7763696168280697,-1.979290954525205
30min,30,temperature,120,HIST_GRADIENT_BOOSTING,0.25,2,36,1.266935370743524,1.2807803120850003,-1.0927898660964164
30min,30,temperature,120,HIST_GRADIENT_BOOSTING,0.25,3,35,0.9843184319911328,0.9987542957321,-1.4665847221580033
30min,30,temperature,120,HIST_GRADIENT_BOOSTING,0.25,4,35,1.2131929587977555,1.187142733896045,2.1472449796877844
30min,30,temperature,120,HIST_GRADIENT_BOOSTING,0.5,1,36,0.7613012500491594,0.822546744661859,-8.044843563404733
30min,30,temperature,120,HIST_GRADIENT_BOOSTING,0.5,2,36,1.266935370743524,1.3024777586172829,-2.805382870706353
30min,30,temperature,120,HIST_GRADIENT_BOOSTING,0.5,3,35,0.9843184319911328,1.021275864179167,-3.754621572337599
30min,30,temperature,120,HIST_GRADIENT_BOOSTING,0.5,4,35,1.2131929587977555,1.1756601124074113,3.0937243839214403
30min,30,temperature,120,HIST_GRADIENT_BOOSTING,0.75,1,36,0.7613012500491594,0.895030551985006,-17.565884980119417
30min,30,temperature,120,HIST_GRADIENT_BOOSTING,0.75,2,36,1.266935370743524,1.3316439258471011,-5.107486664106765
30min,30,temperature,120,HIST_GRADIENT_BOOSTING,0.75,3,35,0.9843184319911328,1.051363646932985,-6.81133388980937
30min,30,temperature,120,HIST_GRADIENT_BOOSTING,0.75,4,35,1.2131929587977555,1.1791707438142054,2.8043531523019434
30min,30,temperature,120,HIST_GRADIENT_BOOSTING,1.0,1,36,0.7613012500491594,0.988048281933658,-29.784140229620917
30min,30,temperature,120,HIST_GRADIENT_BOOSTING,1.0,2,36,1.266935370743524,1.3678011216850525,-7.961396711367652
30min,30,temperature,120,HIST_GRADIENT_BOOSTING,1.0,3,35,0.9843184319911328,1.0883903368071997,-10.572991567936462
30min,30,temperature,120,HIST_GRADIENT_BOOSTING,1.0,4,35,1.2131929587977555,1.1975427759068957,1.2899994825529386
30min,30,temperature,240,HIST_GRADIENT_BOOSTING,0.25,1,36,0.8890191646398047,0.9432924473606262,-6.104849577996548
30min,30,temperature,240,HIST_GRADIENT_BOOSTING,0.25,2,36,1.5736105221284562,1.5611545137129375,0.791555994342922
30min,30,temperature,240,HIST_GRADIENT_BOOSTING,0.25,3,35,1.3617327780280848,1.375159675821313,-0.9860156125984963
30min,30,temperature,240,HIST_GRADIENT_BOOSTING,0.25,4,35,1.7719799056353907,1.8649215513122417,-5.245073343172272
30min,30,temperature,240,HIST_GRADIENT_BOOSTING,0.5,1,36,0.8890191646398047,1.010417895171718,-13.65535585288527
30min,30,temperature,240,HIST_GRADIENT_BOOSTING,0.5,2,36,1.5736105221284562,1.5711443061368233,0.15672340499459114
30min,30,temperature,240,HIST_GRADIENT_BOOSTING,0.5,3,35,1.3617327780280848,1.409591360091014,-3.514535512043178
30min,30,temperature,240,HIST_GRADIENT_BOOSTING,0.5,4,35,1.7719799056353907,1.9721265966434667,-11.29508807473232
30min,30,temperature,240,HIST_GRADIENT_BOOSTING,0.75,1,36,0.8890191646398047,1.0880193564472043,-22.384240939060813
30min,30,temperature,240,HIST_GRADIENT_BOOSTING,0.75,2,36,1.5736105221284562,1.6031603539300214,-1.8778364395782194
30min,30,temperature,240,HIST_GRADIENT_BOOSTING,0.75,3,35,1.3617327780280848,1.463546092226294,-7.47674696834751
30min,30,temperature,240,HIST_GRADIENT_BOOSTING,0.75,4,35,1.7719799056353907,2.091402770366018,-18.026325451816557
30min,30,temperature,240,HIST_GRADIENT_BOOSTING,1.0,1,36,0.8890191646398047,1.1740213084136233,-32.058042740764776
30min,30,temperature,240,HIST_GRADIENT_BOOSTING,1.0,2,36,1.5736105221284562,1.6559255674114397,-5.230966883193222
30min,30,temperature,240,HIST_GRADIENT_BOOSTING,1.0,3,35,1.3617327780280848,1.5349665204452647,-12.721566610744174
30min,30,temperature,240,HIST_GRADIENT_BOOSTING,1.0,4,35,1.7719799056353907,2.2208059565543334,-25.329071141921567
30min,30,temperature,480,HIST_GRADIENT_BOOSTING,0.25,1,36,0.785958645554742,0.771644018016861,1.821295257561236
30min,30,temperature,480,HIST_GRADIENT_BOOSTING,0.25,2,36,1.7478130350333279,1.7300041139520108,1.0189259791724494
30min,30,temperature,480,HIST_GRADIENT_BOOSTING,0.25,3,35,1.5811226004473216,1.5891232451097839,-0.5060103916166157
30min,30,temperature,480,HIST_GRADIENT_BOOSTING,0.25,4,35,1.5129898771205488,1.6318682553169044,-7.857182654955984
30min,30,temperature,480,HIST_GRADIENT_BOOSTING,0.5,1,36,0.785958645554742,0.8039382824094446,-2.287605964562206
30min,30,temperature,480,HIST_GRADIENT_BOOSTING,0.5,2,36,1.7478130350333279,1.746722582049021,0.06238956698740799
30min,30,temperature,480,HIST_GRADIENT_BOOSTING,0.5,3,35,1.5811226004473216,1.6249162712827177,-2.769783369297628
30min,30,temperature,480,HIST_GRADIENT_BOOSTING,0.5,4,35,1.5129898771205488,1.7749262469784135,-17.312499826923478
30min,30,temperature,480,HIST_GRADIENT_BOOSTING,0.75,1,36,0.785958645554742,0.8777116876679787,-11.674029242146181
30min,30,temperature,480,HIST_GRADIENT_BOOSTING,0.75,2,36,1.7478130350333279,1.7970050190469034,-2.814487764284095
30min,30,temperature,480,HIST_GRADIENT_BOOSTING,0.75,3,35,1.5811226004473216,1.686733315980491,-6.679476689745034
30min,30,temperature,480,HIST_GRADIENT_BOOSTING,0.75,4,35,1.5129898771205488,1.9368133381342583,-28.012313064533544
30min,30,temperature,480,HIST_GRADIENT_BOOSTING,1.0,1,36,0.785958645554742,0.9836755688629127,-25.156148408879577
30min,30,temperature,480,HIST_GRADIENT_BOOSTING,1.0,2,36,1.7478130350333279,1.8781576115465313,-7.45758121152346
30min,30,temperature,480,HIST_GRADIENT_BOOSTING,1.0,3,35,1.5811226004473216,1.7718526631257703,-12.062952147068705
30min,30,temperature,480,HIST_GRADIENT_BOOSTING,1.0,4,35,1.5129898771205488,2.1132066099642777,-39.67090209394085
30min,30,temperature,60,EXTRA_TREES,0.25,1,36,0.5003911196736892,0.5097200712960668,-1.8643319706514945
30min,30,temperature,60,EXTRA_TREES,0.25,2,36,0.6286854776207361,0.630333541940758,-0.26214448697923737
30min,30,temperature,60,EXTRA_TREES,0.25,3,35,0.7723972847227658,0.7894087955121007,-2.2024301646063953
30min,30,temperature,60,EXTRA_TREES,0.25,4,35,0.7440820910922467,0.7430372452975875,0.14042076904786024
30min,30,temperature,60,EXTRA_TREES,0.5,1,36,0.5003911196736892,0.5288951655396071,-5.696353261525853
30min,30,temperature,60,EXTRA_TREES,0.5,2,36,0.6286854776207361,0.6446953930829741,-2.546569951452923
30min,30,temperature,60,EXTRA_TREES,0.5,3,35,0.7723972847227658,0.818175015102947,-5.92670783360043
30min,30,temperature,60,EXTRA_TREES,0.5,4,35,0.7440820910922467,0.7447825517780469,-0.09413755473834802
30min,30,temperature,60,EXTRA_TREES,0.75,1,36,0.5003911196736892,0.5569002673689345,-11.29299571345222
30min,30,temperature,60,EXTRA_TREES,0.75,2,36,0.6286854776207361,0.670955108089731,-6.723494016270992
30min,30,temperature,60,EXTRA_TREES,0.75,3,35,0.7723972847227658,0.8575137854096729,-11.019782483758696
30min,30,temperature,60,EXTRA_TREES,0.75,4,35,0.7440820910922467,0.7492985138681283,-0.7010547409123082
30min,30,temperature,60,EXTRA_TREES,1.0,1,36,0.5003911196736892,0.5924845872048781,-18.40429694100968
30min,30,temperature,60,EXTRA_TREES,1.0,2,36,0.6286854776207361,0.707789654998896,-12.582472507163695
30min,30,temperature,60,EXTRA_TREES,1.0,3,35,0.7723972847227658,0.9060490367075186,-17.3034984234472
30min,30,temperature,60,EXTRA_TREES,1.0,4,35,0.7440820910922467,0.7565355168498877,-1.673662880309423
30min,30,temperature,120,EXTRA_TREES,0.25,1,36,0.7613012500491594,0.7649879519005809,-0.48426320739437145
30min,30,temperature,120,EXTRA_TREES,0.25,2,36,1.266935370743524,1.2832007792294888,-1.2838388493660222
30min,30,temperature,120,EXTRA_TREES,0.25,3,35,0.9843184319911328,1.0212523728646783,-3.7522350159423032
30min,30,temperature,120,EXTRA_TREES,0.25,4,35,1.2131929587977555,1.211244323095573,0.16062042629340356
30min,30,temperature,120,EXTRA_TREES,0.5,1,36,0.7613012500491594,0.7746544366184356,-1.7539950930612482
30min,30,temperature,120,EXTRA_TREES,0.5,2,36,1.266935370743524,1.3078021457386093,-3.2256400712138835
30min,30,temperature,120,EXTRA_TREES,0.5,3,35,0.9843184319911328,1.0697834076905526,-8.682655218244426
30min,30,temperature,120,EXTRA_TREES,0.5,4,35,1.2131929587977555,1.211832386364981,0.11214806539289815
30min,30,temperature,120,EXTRA_TREES,0.75,1,36,0.7613012500491594,0.7900812503693248,-3.780369507905965
30min,30,temperature,120,EXTRA_TREES,0.75,2,36,1.266935370743524,1.340280519664096,-5.789178407540073
30min,30,temperature,120,EXTRA_TREES,0.75,3,35,0.9843184319911328,1.1284162203824917,-14.639346750814171
30min,30,temperature,120,EXTRA_TREES,0.75,4,35,1.2131929587977555,1.2149534651631015,-0.14511346711826456
30min,30,temperature,120,EXTRA_TREES,1.0,1,36,0.7613012500491594,0.8109397169892673,-6.520213507714925
30min,30,temperature,120,EXTRA_TREES,1.0,2,36,1.266935370743524,1.3800798878299811,-8.930567391141366
30min,30,temperature,120,EXTRA_TREES,1.0,3,35,0.9843184319911328,1.1956656264351782,-21.471425056678132
30min,30,temperature,120,EXTRA_TREES,1.0,4,35,1.2131929587977555,1.2205881286648674,-0.6095625443161494
30min,30,temperature,240,EXTRA_TREES,0.25,1,36,0.8890191646398047,0.929086585418895,-4.506924301831451
30min,30,temperature,240,EXTRA_TREES,0.25,2,36,1.5736105221284562,1.584727028410319,-0.7064331437506316
30min,30,temperature,240,EXTRA_TREES,0.25,3,35,1.3617327780280848,1.4213472508691307,-4.377839309073048
30min,30,temperature,240,EXTRA_TREES,0.25,4,35,1.7719799056353907,1.8342988883233926,-3.5169124937483884
30min,30,temperature,240,EXTRA_TREES,0.5,1,36,0.8890191646398047,0.9754117137724695,-9.717737543674623
30min,30,temperature,240,EXTRA_TREES,0.5,2,36,1.5736105221284562,1.6090304620283518,-2.250870809632536
30min,30,temperature,240,EXTRA_TREES,0.5,3,35,1.3617327780280848,1.5012091258357498,-10.242563743647246
30min,30,temperature,240,EXTRA_TREES,0.5,4,35,1.7719799056353907,1.9032983225969569,-7.410829916520892
30min,30,temperature,240,EXTRA_TREES,0.75,1,36,0.8890191646398047,1.0271482169455726,-15.537241242907548
30min,30,temperature,240,EXTRA_TREES,0.75,2,36,1.5736105221284562,1.6459367833657255,-4.596198374388168
30min,30,temperature,240,EXTRA_TREES,0.75,3,35,1.3617327780280848,1.5982861616662967,-17.371498098236504
30min,30,temperature,240,EXTRA_TREES,0.75,4,35,1.7719799056353907,1.9782793193236072,-11.64231112509385
30min,30,temperature,240,EXTRA_TREES,1.0,1,36,0.8890191646398047,1.0835212170673487,-21.878274413392266
30min,30,temperature,240,EXTRA_TREES,1.0,2,36,1.5736105221284562,1.6946227768673516,-7.690102032059049
30min,30,temperature,240,EXTRA_TREES,1.0,3,35,1.3617327780280848,1.7096483418520843,-25.549474128676952
30min,30,temperature,240,EXTRA_TREES,1.0,4,35,1.7719799056353907,2.058588373884806,-16.174476208106
30min,30,temperature,480,EXTRA_TREES,0.25,1,36,0.785958645554742,0.7515842625705919,4.37356127813674
30min,30,temperature,480,EXTRA_TREES,0.25,2,36,1.7478130350333279,1.7432303193744867,0.2621971324726834
30min,30,temperature,480,EXTRA_TREES,0.25,3,35,1.5811226004473216,1.6016833476233838,-1.3003891773000618
30min,30,temperature,480,EXTRA_TREES,0.25,4,35,1.5129898771205488,1.699403812997482,-12.320897759852
30min,30,temperature,480,EXTRA_TREES,0.5,1,36,0.785958645554742,0.734232359647346,6.5812986726403135
30min,30,temperature,480,EXTRA_TREES,0.5,2,36,1.7478130350333279,1.7566316871938836,-0.5045535182421623
30min,30,temperature,480,EXTRA_TREES,0.5,3,35,1.5811226004473216,1.661025960889103,-5.053584106581969
30min,30,temperature,480,EXTRA_TREES,0.5,4,35,1.5129898771205488,1.900185502944493,-25.59142210262746
30min,30,temperature,480,EXTRA_TREES,0.75,1,36,0.785958645554742,0.7351093491112972,6.469716534201948
30min,30,temperature,480,EXTRA_TREES,0.75,2,36,1.7478130350333279,1.7876127152249404,-2.27711313474977
30min,30,temperature,480,EXTRA_TREES,0.75,3,35,1.5811226004473216,1.7552212873953703,-11.011080791508123
30min,30,temperature,480,EXTRA_TREES,0.75,4,35,1.5129898771205488,2.1112397415214024,-39.540903309902816
30min,30,temperature,480,EXTRA_TREES,1.0,1,36,0.785958645554742,0.7541516394839672,4.046905807407324
30min,30,temperature,480,EXTRA_TREES,1.0,2,36,1.7478130350333279,1.8352833437720812,-5.004557523344336
30min,30,temperature,480,EXTRA_TREES,1.0,3,35,1.5811226004473216,1.8790351569326544,-18.841837843633964
30min,30,temperature,480,EXTRA_TREES,1.0,4,35,1.5129898771205488,2.3297764316275504,-53.984931879482986
30min,30,temperature,60,XGBOOST,0.25,1,36,0.5003911196736892,0.5409166453125538,-8.09876995125168
30min,30,temperature,60,XGBOOST,0.25,2,36,0.6286854776207361,0.6033025972339306,4.0374529538788035
30min,30,temperature,60,XGBOOST,0.25,3,35,0.7723972847227658,0.8128308507862766,-5.234814630145093
30min,30,temperature,60,XGBOOST,0.25,4,35,0.7440820910922467,0.7703079320749344,-3.524589732322485
30min,30,temperature,60,XGBOOST,0.5,1,36,0.5003911196736892,0.6003935890885608,-19.984860938396412
30min,30,temperature,60,XGBOOST,0.5,2,36,0.6286854776207361,0.6247844545877773,0.6205047152866089
30min,30,temperature,60,XGBOOST,0.5,3,35,0.7723972847227658,0.8791064373086437,-13.815319486030903
30min,30,temperature,60,XGBOOST,0.5,4,35,0.7440820910922467,0.8227361045441303,-10.570609667063279
30min,30,temperature,60,XGBOOST,0.75,1,36,0.5003911196736892,0.6738220882218525,-34.65908201193891
30min,30,temperature,60,XGBOOST,0.75,2,36,0.6286854776207361,0.688759901828811,-9.555560983439106
30min,30,temperature,60,XGBOOST,0.75,3,35,0.7723972847227658,0.9659192377366562,-25.05471689783978
30min,30,temperature,60,XGBOOST,0.75,4,35,0.7440820910922467,0.8967827612041143,-20.522019269099264
30min,30,temperature,60,XGBOOST,1.0,1,36,0.5003911196736892,0.7571539152954504,-51.312420530004445
30min,30,temperature,60,XGBOOST,1.0,2,36,0.6286854776207361,0.7849062280599303,-24.848792599824716
30min,30,temperature,60,XGBOOST,1.0,3,35,0.7723972847227658,1.0682740889522422,-38.30629781870279
30min,30,temperature,60,XGBOOST,1.0,4,35,0.7440820910922467,0.9875971746794528,-32.726910982328256
30min,30,temperature,120,XGBOOST,0.25,1,36,0.7613012500491594,0.7714632392148281,-1.334818400076513
30min,30,temperature,120,XGBOOST,0.25,2,36,1.266935370743524,1.26924612309221,-0.1823891259212334
